Event frame,Sequence frame,Class ID,Score,Bboxes
51203,0,38,0.10352128744125366,"[355.7008361816406, 555.2828369140625, 414.313232421875, 621.1768798828125]"
51203,0,32,0.084335096180439,"[359.45611572265625, 563.3157958984375, 409.7717590332031, 614.5361938476562]"
51203,0,60,0.04702111333608627,"[429.14959716796875, 660.9031372070312, 911.7132568359375, 1014.230712890625]"
51203,0,38,0.03669147938489914,"[1481.3355712890625, 570.4219970703125, 1661.458984375, 635.8735961914062]"
51203,0,60,0.0325857438147068,"[874.1528930664062, 645.4811401367188, 1424.968994140625, 1007.2327270507812]"
51203,0,38,0.02238002046942711,"[1447.6982421875, 570.8026733398438, 1485.305908203125, 658.1179809570312]"
51203,0,38,0.015186389908194542,"[1487.659912109375, 685.7314453125, 1531.8056640625, 739.3104858398438]"
51203,0,38,0.01509649958461523,"[1452.4876708984375, 577.6534423828125, 1532.852783203125, 659.398681640625]"
51297,0,38,0.5484179854393005,"[402.31988525390625, 584.4482421875, 449.2480773925781, 624.6997680664062]"
51297,0,38,0.5268882513046265,"[1468.4158935546875, 584.132080078125, 1594.84765625, 633.7205810546875]"
51297,0,38,0.3607172667980194,"[1463.8377685546875, 590.2200927734375, 1534.3310546875, 632.296875]"
51297,0,60,0.1879165768623352,"[418.1123352050781, 611.6298828125, 1405.18505859375, 945.22998046875]"
51297,0,60,0.05832361429929733,"[428.87591552734375, 653.0328979492188, 910.5960693359375, 1014.6924438476562]"
51297,0,38,0.015577474609017372,"[408.0009460449219, 598.0983276367188, 441.0115966796875, 622.4942016601562]"
51297,0,38,0.014747900888323784,"[395.794189453125, 566.3675537109375, 438.4834899902344, 617.48095703125]"
51297,0,38,0.013602915219962597,"[289.8690185546875, 551.6387329101562, 445.5087585449219, 625.0184936523438]"
51297,0,60,0.011875339783728123,"[854.157958984375, 694.2053833007812, 1417.1793212890625, 1002.6463623046875]"
51297,0,60,0.010025386698544025,"[457.8617248535156, 783.21826171875, 849.6879272460938, 1003.3148803710938]"
51347,0,60,0.13521529734134674,"[394.7449035644531, 618.1907348632812, 1434.0162353515625, 1006.5379028320312]"
51347,0,38,0.10096863657236099,"[335.3586730957031, 502.39007568359375, 413.7991638183594, 552.1864624023438]"
51347,0,60,0.034884482622146606,"[428.64654541015625, 653.994140625, 914.0216064453125, 1015.98681640625]"
51347,0,60,0.023632455617189407,"[385.84136962890625, 598.3217163085938, 1396.88623046875, 823.9443359375]"
51347,0,60,0.01955225318670273,"[867.75732421875, 713.2490844726562, 1413.4283447265625, 1000.3204956054688]"
51347,0,32,0.010662766173481941,"[252.8184051513672, 484.6457214355469, 301.6606140136719, 534.2465209960938]"
51428,0,32,0.5862962007522583,"[412.5156555175781, 576.5471801757812, 443.70623779296875, 615.5101318359375]"
51428,0,32,0.3279109001159668,"[426.52020263671875, 578.6096801757812, 446.3161926269531, 597.4656372070312]"
51428,0,38,0.16881993412971497,"[1491.8692626953125, 638.1780395507812, 1551.5472412109375, 685.4700317382812]"
51428,0,60,0.1374879628419876,"[406.3970031738281, 605.470703125, 1401.65966796875, 946.0877075195312]"
51428,0,60,0.05508677661418915,"[428.9057922363281, 648.8195190429688, 911.5653076171875, 1016.3897094726562]"
51428,0,38,0.05005936697125435,"[364.36773681640625, 539.4776611328125, 446.7804870605469, 616.1156616210938]"
51428,0,38,0.026381226256489754,"[411.1934509277344, 573.19384765625, 445.6697692871094, 620.0620727539062]"
51428,0,38,0.026060063391923904,"[1495.78369140625, 625.02490234375, 1592.316650390625, 685.8815307617188]"
51428,0,38,0.02457098290324211,"[282.3960876464844, 541.0072631835938, 444.3130187988281, 593.4779663085938]"
51428,0,32,0.01972130686044693,"[1494.838134765625, 639.0115966796875, 1547.4080810546875, 683.1568603515625]"
51428,0,38,0.018988458439707756,"[396.9293212890625, 553.12060546875, 447.1819152832031, 619.5262451171875]"
51428,0,32,0.014886596240103245,"[155.52867126464844, 787.4947509765625, 187.64515686035156, 829.4651489257812]"
51428,0,32,0.014804068021476269,"[459.5109558105469, 467.4309387207031, 509.6102294921875, 529.2908935546875]"
51428,0,60,0.011951213702559471,"[839.3703002929688, 620.4960327148438, 1427.449462890625, 996.2098388671875]"
51524,0,38,0.47580045461654663,"[1343.1334228515625, 526.1722412109375, 1488.3408203125, 597.3089599609375]"
51524,0,60,0.17540551722049713,"[404.9276428222656, 613.8384399414062, 1432.20947265625, 1003.2520751953125]"
51524,0,60,0.05066834017634392,"[423.7032165527344, 654.6604614257812, 907.887939453125, 1014.8981323242188]"
51524,0,60,0.044412482529878616,"[447.7294006347656, 782.1267700195312, 833.6100463867188, 1004.8396606445312]"
51524,0,60,0.023947061970829964,"[904.577392578125, 722.758544921875, 1414.162841796875, 1000.514404296875]"
51524,0,60,0.02196170762181282,"[394.34552001953125, 597.439208984375, 1405.4615478515625, 821.9724731445312]"
51634,0,38,0.5557414889335632,"[1441.008056640625, 609.2998046875, 1469.330322265625, 663.1107788085938]"
51634,0,60,0.09578686207532883,"[411.93536376953125, 617.9323120117188, 1398.23583984375, 918.9095458984375]"
51634,0,38,0.07063865661621094,"[9.008498191833496, 480.21063232421875, 137.2675323486328, 659.1966552734375]"
51634,0,38,0.06211782246828079,"[12.287259101867676, 477.8742980957031, 135.5921173095703, 573.5554809570312]"
51634,0,60,0.04938693344593048,"[417.40948486328125, 642.983642578125, 928.3046875, 1017.5308837890625]"
51634,0,38,0.03106919303536415,"[1430.0107421875, 579.9341430664062, 1472.68017578125, 662.3557739257812]"
51634,0,32,0.030393850058317184,"[1432.5948486328125, 630.8854370117188, 1449.5042724609375, 649.6015625]"
51634,0,60,0.025551406666636467,"[874.0624389648438, 647.5377197265625, 1424.0269775390625, 1006.6278686523438]"
51634,0,32,0.022903701290488243,"[1441.139404296875, 612.6964111328125, 1467.13671875, 660.2406616210938]"
51741,0,38,0.8106018304824829,"[1446.197021484375, 605.6122436523438, 1531.2198486328125, 646.3344116210938]"
51741,0,60,0.07331031560897827,"[409.3923645019531, 621.7151489257812, 989.96630859375, 1007.831787109375]"
51741,0,60,0.05844608694314957,"[394.2514343261719, 596.6406860351562, 1448.09130859375, 825.9952392578125]"
51741,0,60,0.0481870211660862,"[299.288330078125, 578.4451904296875, 1452.2655029296875, 1012.9535522460938]"
51741,0,38,0.04579830542206764,"[1442.6719970703125, 578.7132568359375, 1625.6982421875, 644.322998046875]"
51741,0,60,0.033461857587099075,"[446.6845397949219, 788.1209716796875, 836.1085205078125, 1005.3233032226562]"
51741,0,38,0.02633850835263729,"[1486.3155517578125, 623.3912353515625, 1522.7647705078125, 643.69873046875]"
51741,0,60,0.018705852329730988,"[881.6329345703125, 710.0307006835938, 1416.5101318359375, 999.6798095703125]"
51741,0,38,0.017117301002144814,"[1433.9879150390625, 536.4213256835938, 1687.000244140625, 650.4398193359375]"
51741,0,38,0.010052177123725414,"[1471.2919921875, 613.7174072265625, 1524.6883544921875, 643.1637573242188]"
51860,0,32,0.18019182980060577,"[1268.3709716796875, 563.4293212890625, 1280.546875, 574.4925537109375]"
51860,0,60,0.12130091339349747,"[405.09954833984375, 625.9903564453125, 1411.786865234375, 1006.4035034179688]"
51860,0,32,0.06593045592308044,"[174.69154357910156, 615.222412109375, 219.32180786132812, 663.585205078125]"
51860,0,60,0.056274477392435074,"[939.6942138671875, 761.7984619140625, 1391.96728515625, 1009.5455932617188]"
51860,0,60,0.05003878101706505,"[422.0734558105469, 656.2944946289062, 917.6640625, 1016.158203125]"
51860,0,38,0.04382489249110222,"[171.41140747070312, 613.2403564453125, 220.3206787109375, 667.9425659179688]"
51860,0,60,0.017320092767477036,"[402.09490966796875, 588.7490234375, 1409.7574462890625, 831.4188842773438]"
51860,0,60,0.011740808375179768,"[461.7816467285156, 789.336181640625, 852.0184936523438, 1003.5244140625]"
53074,0,60,0.13845722377300262,"[355.984619140625, 591.8123168945312, 1425.1734619140625, 1028.7022705078125]"
53074,0,60,0.07457561045885086,"[407.0414123535156, 618.5308227539062, 979.8477783203125, 1007.5009765625]"
53074,0,38,0.05902434140443802,"[1479.0408935546875, 585.4052734375, 1541.62939453125, 645.8993530273438]"
53074,0,38,0.032722391188144684,"[299.0747985839844, 543.5630493164062, 443.19696044921875, 613.581298828125]"
53074,0,60,0.029685961082577705,"[384.95648193359375, 620.0118408203125, 1444.26708984375, 835.479248046875]"
53074,0,60,0.02600140869617462,"[473.6226501464844, 740.234619140625, 833.956787109375, 1017.8923950195312]"
53074,0,60,0.020708192139863968,"[890.2971801757812, 713.6199340820312, 1410.1295166015625, 1000.7393798828125]"
53074,0,38,0.01524384506046772,"[354.82000732421875, 562.6937866210938, 440.869384765625, 626.6441650390625]"
53074,0,38,0.012351583689451218,"[1482.9765625, 580.8085327148438, 1596.180908203125, 642.7279663085938]"
53074,0,32,0.010586115531623363,"[1479.6904296875, 587.2213134765625, 1524.2340087890625, 641.8185424804688]"
53127,0,38,0.2280890941619873,"[305.5806579589844, 570.4376220703125, 364.9766540527344, 624.430419921875]"
53127,0,60,0.16116656363010406,"[400.7056884765625, 609.038330078125, 1435.4100341796875, 1006.7586669921875]"
53127,0,38,0.06906360387802124,"[283.03936767578125, 572.407470703125, 363.561767578125, 659.072021484375]"
53127,0,60,0.04133976623415947,"[431.9644470214844, 639.8109741210938, 941.6763916015625, 1022.6456909179688]"
53127,0,32,0.019902151077985764,"[313.87237548828125, 576.6217651367188, 361.27252197265625, 619.063720703125]"
53127,0,60,0.013197571970522404,"[885.051513671875, 665.6544189453125, 1411.3997802734375, 1005.9650268554688]"
54508,0,38,0.8414086103439331,"[1460.015380859375, 530.6415405273438, 1527.1397705078125, 596.5397338867188]"
54508,0,32,0.3351984918117523,"[396.2733154296875, 557.24951171875, 421.1070251464844, 580.0880737304688]"
54508,0,60,0.2143135368824005,"[415.6284484863281, 577.4337768554688, 1383.238037109375, 1007.5504760742188]"
54508,0,38,0.09261921793222427,"[388.6052551269531, 525.1824340820312, 425.802490234375, 584.9192504882812]"
54508,0,32,0.07800710946321487,"[391.07574462890625, 541.8335571289062, 422.27459716796875, 580.9736328125]"
54508,0,60,0.05856620520353317,"[425.24212646484375, 639.4309692382812, 944.5775756835938, 1022.7362060546875]"
54508,0,60,0.050670724362134933,"[384.381591796875, 600.41796875, 1416.2803955078125, 822.0557250976562]"
54508,0,38,0.03686898201704025,"[1465.166259765625, 529.6920166015625, 1593.50732421875, 589.9970092773438]"
54508,0,60,0.03325023874640465,"[444.21209716796875, 777.6060180664062, 841.0652465820312, 1005.91650390625]"
54508,0,60,0.030609697103500366,"[859.7764282226562, 642.9493408203125, 1428.920654296875, 1007.92724609375]"
54508,0,38,0.023997029289603233,"[402.1675720214844, 471.30255126953125, 495.5650634765625, 558.5899047851562]"
54508,0,38,0.019311759620904922,"[386.7855224609375, 437.02117919921875, 518.1994018554688, 595.3915405273438]"
54508,0,60,0.012800952419638634,"[944.74609375, 775.6768188476562, 1389.054931640625, 999.9689331054688]"
54591,0,38,0.8189750909805298,"[507.5140075683594, 467.9342346191406, 557.4265747070312, 540.1243286132812]"
54591,0,38,0.39368149638175964,"[478.375244140625, 468.43841552734375, 552.1708374023438, 573.67626953125]"
54591,0,32,0.19886577129364014,"[1406.5042724609375, 644.219970703125, 1424.95361328125, 660.3063354492188]"
54591,0,60,0.1271742880344391,"[407.35247802734375, 626.9112548828125, 1435.388916015625, 1000.7391357421875]"
54591,0,32,0.1133217066526413,"[1412.8563232421875, 629.4808959960938, 1445.4969482421875, 680.5059814453125]"
54591,0,38,0.08314746618270874,"[452.2797546386719, 474.3760986328125, 543.205810546875, 611.926513671875]"
54591,0,32,0.04412917047739029,"[1408.2158203125, 645.9397583007812, 1430.2388916015625, 671.8453979492188]"
54591,0,60,0.04046842083334923,"[399.9812927246094, 594.5116577148438, 1444.3489990234375, 825.3082885742188]"
54591,0,60,0.030472245067358017,"[439.4337463378906, 673.8294067382812, 894.3264770507812, 1012.33544921875]"
54591,0,32,0.026189077645540237,"[510.45013427734375, 470.3576354980469, 556.9061279296875, 528.9901123046875]"
54591,0,60,0.026139117777347565,"[869.0164794921875, 655.66845703125, 1427.404296875, 1003.6882934570312]"
54591,0,38,0.016089487820863724,"[490.2917785644531, 529.6725463867188, 517.8228759765625, 579.8546752929688]"
54591,0,38,0.01420170720666647,"[1399.775634765625, 541.4225463867188, 1464.5369873046875, 660.3518676757812]"
54591,0,32,0.01190297119319439,"[448.006103515625, 540.2514038085938, 482.0151672363281, 588.7203369140625]"
54591,0,38,0.011402972973883152,"[1408.9005126953125, 625.9979858398438, 1445.9190673828125, 681.896728515625]"
54591,0,38,0.011045197024941444,"[483.0804443359375, 486.5562744140625, 524.5401000976562, 575.8314208984375]"
54682,0,38,0.7503305077552795,"[1460.6409912109375, 600.6285400390625, 1543.052734375, 640.9188232421875]"
54682,0,60,0.19302192330360413,"[417.8172607421875, 609.5471801757812, 1403.830322265625, 973.3131103515625]"
54682,0,38,0.1122196689248085,"[376.3516540527344, 542.6095581054688, 453.5636291503906, 610.61279296875]"
54682,0,60,0.06599070876836777,"[422.7151184082031, 644.2192993164062, 930.3364868164062, 1018.4716796875]"
54682,0,38,0.04925224184989929,"[389.3426818847656, 552.4345703125, 418.6130065917969, 610.024658203125]"
54682,0,32,0.015802443027496338,"[409.0185546875, 538.6100463867188, 452.67852783203125, 597.02099609375]"
54682,0,60,0.012646090239286423,"[877.6190795898438, 665.04638671875, 1417.368896484375, 1007.902099609375]"
54740,0,38,0.9394941329956055,"[483.10528564453125, 467.0160827636719, 552.0321655273438, 548.9835205078125]"
54740,0,38,0.5488638877868652,"[463.1063537597656, 460.9566345214844, 529.7520141601562, 551.28564453125]"
54740,0,38,0.15162649750709534,"[507.4773254394531, 469.158935546875, 557.4234008789062, 533.577392578125]"
54740,0,60,0.14756381511688232,"[396.5017395019531, 623.4978637695312, 1434.731689453125, 1003.9136352539062]"
54740,0,38,0.10924944281578064,"[433.5999450683594, 493.914306640625, 484.5939025878906, 529.7263793945312]"
54740,0,38,0.07224573194980621,"[485.65875244140625, 490.9076232910156, 526.3468017578125, 553.4091186523438]"
54740,0,60,0.05647364258766174,"[433.0422668457031, 660.3968505859375, 894.862548828125, 1013.7211303710938]"
54740,0,60,0.051342520862817764,"[413.7321472167969, 588.332275390625, 1419.47314453125, 827.2826538085938]"
54740,0,38,0.0499102845788002,"[446.7144470214844, 492.643310546875, 503.20794677734375, 534.1514892578125]"
54740,0,32,0.02777596190571785,"[508.6924133300781, 470.6019287109375, 556.6953125, 530.3888549804688]"
54740,0,38,0.013257812708616257,"[409.9947814941406, 477.1871032714844, 557.2166748046875, 546.0225219726562]"
55522,0,38,0.896998405456543,"[1491.0224609375, 528.5481567382812, 1571.0137939453125, 591.2705688476562]"
55522,0,60,0.28912481665611267,"[410.8863525390625, 606.7028198242188, 1399.607177734375, 943.6426391601562]"
55522,0,38,0.12011660635471344,"[364.2232360839844, 511.672607421875, 480.0417175292969, 553.3323364257812]"
55522,0,60,0.09253980219364166,"[416.0814514160156, 634.0490112304688, 930.2683715820312, 1019.0869140625]"
55522,0,38,0.05542246624827385,"[1572.0650634765625, 856.135498046875, 1646.4599609375, 891.9786987304688]"
55522,0,38,0.052309539169073105,"[1494.3914794921875, 535.70166015625, 1622.2237548828125, 607.4442749023438]"
55522,0,60,0.036785922944545746,"[873.2261352539062, 645.2930908203125, 1428.544921875, 1005.9617919921875]"
55522,0,38,0.011827388778328896,"[1525.0654296875, 557.425537109375, 1578.4122314453125, 593.7354125976562]"
55522,0,32,0.010790285654366016,"[372.518310546875, 530.6619873046875, 394.3025207519531, 551.31201171875]"
55522,0,38,0.010083654895424843,"[1496.48388671875, 515.743896484375, 1633.10107421875, 580.6189575195312]"
55522,0,60,0.010043679736554623,"[454.35748291015625, 780.9854736328125, 851.4776611328125, 1003.7286376953125]"
55619,0,38,0.7897962927818298,"[503.63775634765625, 468.812744140625, 557.3336181640625, 535.7216796875]"
55619,0,60,0.15535448491573334,"[414.4974060058594, 606.241455078125, 1403.6619873046875, 931.0828857421875]"
55619,0,38,0.15134818851947784,"[462.2856140136719, 465.6283874511719, 535.3985595703125, 564.1495361328125]"
55619,0,38,0.07094500958919525,"[423.0442199707031, 529.16357421875, 459.2568359375, 568.5611572265625]"
55619,0,38,0.0658944621682167,"[424.7452392578125, 470.19390869140625, 538.7740478515625, 607.251220703125]"
55619,0,32,0.06227501109242439,"[1402.9400634765625, 681.47412109375, 1422.3092041015625, 696.812255859375]"
55619,0,60,0.0604848638176918,"[407.53741455078125, 622.4867553710938, 970.2828369140625, 1006.065185546875]"
55619,0,60,0.04799961671233177,"[913.082275390625, 689.4170532226562, 1410.882080078125, 1004.8681640625]"
55619,0,60,0.04212266951799393,"[474.5140380859375, 747.6111450195312, 817.9803466796875, 1018.2093505859375]"
55619,0,32,0.03378135710954666,"[1401.9183349609375, 682.1015625, 1427.7283935546875, 716.621826171875]"
55619,0,32,0.021923255175352097,"[508.4491271972656, 469.8978271484375, 556.5307006835938, 529.7880859375]"
55619,0,32,0.02125956118106842,"[1405.4871826171875, 694.1405639648438, 1426.3118896484375, 719.9703369140625]"
55619,0,38,0.014561641030013561,"[1400.1397705078125, 681.818603515625, 1430.0228271484375, 723.0601196289062]"
55619,0,38,0.014133794233202934,"[382.8331298828125, 514.4315185546875, 470.66943359375, 583.4890747070312]"
55619,0,32,0.01263540517538786,"[1401.9901123046875, 680.9632568359375, 1415.59228515625, 692.11865234375]"
55619,0,38,0.0123317651450634,"[477.44256591796875, 467.9114685058594, 518.9832153320312, 543.4324340820312]"
55619,0,38,0.012032203376293182,"[492.37847900390625, 470.15667724609375, 537.7283935546875, 542.0405883789062]"
55711,0,60,0.1615239679813385,"[392.7161865234375, 626.2305297851562, 1430.188720703125, 1004.6812744140625]"
55711,0,38,0.10452508181333542,"[1500.871337890625, 564.2760009765625, 1580.8690185546875, 612.5779418945312]"
55711,0,60,0.053598981350660324,"[468.9328918457031, 733.6640625, 820.9757080078125, 1020.740478515625]"
55711,0,60,0.03777766227722168,"[373.8642883300781, 602.8721313476562, 1419.243408203125, 818.6077880859375]"
55711,0,60,0.03225148841738701,"[429.5420227050781, 684.7952880859375, 1047.4854736328125, 1013.968017578125]"
55711,0,60,0.02326977252960205,"[869.7247924804688, 699.6630859375, 1413.6904296875, 1001.8020629882812]"
55711,0,38,0.014240218326449394,"[368.0824890136719, 549.3035278320312, 416.76568603515625, 608.4176635742188]"
55711,0,38,0.013192606158554554,"[1508.469970703125, 565.0062255859375, 1650.5870361328125, 611.8948974609375]"
55772,0,60,0.12087894231081009,"[410.6833190917969, 584.607666015625, 1421.5262451171875, 1026.8544921875]"
55772,0,38,0.07798004895448685,"[375.3798522949219, 508.33544921875, 456.4267578125, 560.5982055664062]"
55772,0,32,0.05339761823415756,"[205.5050506591797, 807.4842529296875, 235.4353790283203, 837.183349609375]"
55772,0,60,0.041244179010391235,"[434.00762939453125, 664.7636108398438, 907.2349243164062, 1014.1880493164062]"
55772,0,38,0.03683501482009888,"[385.00537109375, 530.7669067382812, 456.569580078125, 558.9797973632812]"
55772,0,60,0.024984776973724365,"[378.5003356933594, 601.3574829101562, 1420.3673095703125, 821.4874877929688]"
55772,0,38,0.017577672377228737,"[1597.4158935546875, 540.9669799804688, 1738.187255859375, 602.6858520507812]"
55772,0,60,0.016196126118302345,"[876.8768920898438, 668.1044921875, 1413.2960205078125, 1008.007080078125]"
55772,0,38,0.011949206702411175,"[457.7251892089844, 466.00201416015625, 512.807861328125, 533.3959350585938]"
58225,0,38,0.6139099597930908,"[1533.47021484375, 628.213134765625, 1620.03466796875, 669.6314086914062]"
58225,0,38,0.14910995960235596,"[1543.00537109375, 612.7654418945312, 1647.869384765625, 668.4154052734375]"
58225,0,60,0.12417258322238922,"[414.1648254394531, 614.6207275390625, 1409.5225830078125, 939.35498046875]"
58225,0,60,0.05786674842238426,"[431.2520446777344, 665.7857666015625, 901.4090576171875, 1013.0499877929688]"
58225,0,38,0.022290099412202835,"[424.7220764160156, 574.086181640625, 464.9388427734375, 605.4735717773438]"
58225,0,60,0.017714379355311394,"[859.4451904296875, 703.9100952148438, 1416.5968017578125, 1002.1126098632812]"
58225,0,38,0.01623675599694252,"[387.67181396484375, 550.2753295898438, 465.1438293457031, 609.3192138671875]"
58361,0,38,0.89071124792099,"[1578.948486328125, 594.9441528320312, 1668.7318115234375, 636.0819091796875]"
58361,0,60,0.139000803232193,"[416.79180908203125, 606.9327392578125, 1407.649658203125, 955.8933715820312]"
58361,0,60,0.053551871329545975,"[419.75946044921875, 645.586181640625, 934.9525146484375, 1015.9362182617188]"
58361,0,38,0.02613048255443573,"[1580.022216796875, 597.6163330078125, 1737.795166015625, 640.1234130859375]"
58361,0,38,0.01803867146372795,"[65.41646575927734, 541.9248046875, 146.34442138671875, 617.6049194335938]"
58361,0,38,0.016392163932323456,"[1612.547607421875, 606.4566040039062, 1665.40380859375, 638.0642700195312]"
58361,0,60,0.010217041708528996,"[855.8261108398438, 701.0640258789062, 1416.0345458984375, 1002.8338012695312]"
58415,0,60,0.1149544045329094,"[405.1278991699219, 608.3184814453125, 1399.8675537109375, 927.133544921875]"
58415,0,60,0.04471832513809204,"[422.5235290527344, 657.52734375, 911.6453247070312, 1014.3156127929688]"
58415,0,38,0.04098165035247803,"[1616.3857421875, 539.3258056640625, 1727.33984375, 607.7628173828125]"
58415,0,60,0.03562767803668976,"[873.4913330078125, 645.2030639648438, 1427.3221435546875, 1006.72216796875]"
58415,0,38,0.022412940859794617,"[212.00448608398438, 499.137939453125, 267.9018249511719, 530.4449462890625]"
59186,0,38,0.1593376100063324,"[371.5517578125, 532.5652465820312, 441.9264221191406, 612.6209716796875]"
59186,0,60,0.1411563754081726,"[415.2891540527344, 610.9580688476562, 1403.808837890625, 953.9159545898438]"
59186,0,32,0.09072358906269073,"[368.90972900390625, 558.83544921875, 414.8219909667969, 610.245361328125]"
59186,0,38,0.075255386531353,"[1485.84130859375, 566.2703247070312, 1659.7015380859375, 634.8275146484375]"
59186,0,38,0.06087625399231911,"[366.2259216308594, 556.1141357421875, 417.0779113769531, 609.9428100585938]"
59186,0,38,0.04466148465871811,"[1468.978271484375, 582.3009643554688, 1545.4927978515625, 656.9257202148438]"
59186,0,32,0.04095173999667168,"[1475.53564453125, 625.787353515625, 1502.6292724609375, 641.9920654296875]"
59186,0,60,0.035832613706588745,"[426.1459655761719, 649.1082153320312, 927.6920166015625, 1015.3447875976562]"
59186,0,38,0.029725858941674232,"[324.7438659667969, 534.3953857421875, 442.59814453125, 589.8589477539062]"
59186,0,60,0.029109802097082138,"[879.4977416992188, 650.5931396484375, 1426.8533935546875, 1006.0792846679688]"
59186,0,38,0.019507339224219322,"[1476.6724853515625, 586.9635620117188, 1543.492431640625, 622.8536376953125]"
59186,0,38,0.014838925562798977,"[1479.4024658203125, 576.5629272460938, 1599.056396484375, 663.6487426757812]"
59186,0,32,0.0146477734670043,"[508.1444091796875, 467.5846862792969, 556.29443359375, 533.1671142578125]"
59186,0,38,0.012592967599630356,"[1474.54833984375, 624.2579345703125, 1526.52001953125, 641.6376953125]"
59186,0,32,0.011326508596539497,"[1474.1922607421875, 626.4489135742188, 1503.2734375, 655.5297241210938]"
59273,0,38,0.4226636290550232,"[414.9375, 578.6106567382812, 475.53143310546875, 626.3059692382812]"
59273,0,60,0.14200101792812347,"[413.4136657714844, 608.015869140625, 1399.6378173828125, 926.0247192382812]"
59273,0,60,0.050793297588825226,"[879.4263305664062, 638.1778564453125, 1427.323486328125, 1007.510986328125]"
59273,0,60,0.044350918382406235,"[437.15228271484375, 653.3473510742188, 925.0947875976562, 1019.0830688476562]"
59273,0,60,0.03673038259148598,"[468.0450744628906, 760.7422485351562, 812.8219604492188, 1017.0631713867188]"
59273,0,38,0.027196073904633522,"[362.91162109375, 556.1702880859375, 472.4859619140625, 624.5889282226562]"
59273,0,38,0.012230862863361835,"[278.5594787597656, 556.63623046875, 471.18890380859375, 611.8964233398438]"
59273,0,32,0.011148435063660145,"[507.84326171875, 467.46954345703125, 556.14404296875, 533.3549194335938]"
59273,0,38,0.010606436990201473,"[1454.2872314453125, 547.8853759765625, 1497.4832763671875, 587.1131591796875]"
59327,0,60,0.13290353119373322,"[416.1562805175781, 611.234130859375, 1406.90576171875, 946.2586059570312]"
59327,0,60,0.05497444048523903,"[424.5688171386719, 646.4631958007812, 917.9842529296875, 1016.9625854492188]"
59327,0,32,0.05113132297992706,"[1550.8450927734375, 648.3663330078125, 1573.229736328125, 671.9548950195312]"
59327,0,38,0.02777755819261074,"[1615.600341796875, 672.1928100585938, 1665.21923828125, 696.1781616210938]"
59327,0,38,0.0265650674700737,"[1550.5870361328125, 647.9495849609375, 1595.694580078125, 698.5584106445312]"
59327,0,60,0.025308214128017426,"[877.6992797851562, 708.3788452148438, 1414.867431640625, 1001.4386596679688]"
59327,0,32,0.01823440194129944,"[1552.4049072265625, 651.7339477539062, 1567.1151123046875, 669.3952026367188]"
59327,0,38,0.011784891597926617,"[1614.579833984375, 665.419921875, 1752.1068115234375, 712.9747924804688]"
59327,0,32,0.011021023616194725,"[508.707275390625, 467.6478271484375, 556.2256469726562, 534.0928955078125]"
59327,0,60,0.01057390496134758,"[447.0907897949219, 787.6904296875, 810.9510498046875, 1003.1430053710938]"
59463,0,60,0.12448494881391525,"[411.6036682128906, 607.1253662109375, 1402.350830078125, 944.8628540039062]"
59463,0,60,0.04741429537534714,"[425.8415222167969, 655.5125732421875, 912.8958129882812, 1016.8780517578125]"
59463,0,32,0.025400813668966293,"[95.04212951660156, 428.8373718261719, 147.30377197265625, 474.7001953125]"
59463,0,38,0.02049664966762066,"[3.861863136291504, 435.32818603515625, 152.75550842285156, 566.6310424804688]"
59463,0,60,0.019690213724970818,"[872.2492065429688, 711.0623168945312, 1413.90966796875, 999.2177734375]"
59463,0,38,0.01139132585376501,"[1672.7503662109375, 689.3720092773438, 1736.7479248046875, 840.8717041015625]"
59463,0,38,0.011304521933197975,"[1719.900146484375, 656.1840209960938, 1827.6212158203125, 781.6231079101562]"
59541,0,60,0.11483903974294662,"[393.99114990234375, 616.451416015625, 1433.4049072265625, 1004.3623046875]"
59541,0,60,0.05228957161307335,"[420.1102294921875, 645.3411865234375, 917.2770385742188, 1014.8038330078125]"
59541,0,38,0.037332549691200256,"[1539.1519775390625, 485.919189453125, 1641.68798828125, 545.1546630859375]"
59541,0,60,0.015498040243983269,"[860.4777221679688, 704.962890625, 1413.3878173828125, 1001.8753662109375]"
60987,0,60,0.14910630881786346,"[412.3409729003906, 607.6146240234375, 1396.446533203125, 940.1936645507812]"
60987,0,32,0.11447232961654663,"[1476.8463134765625, 609.5188598632812, 1520.457275390625, 655.6766357421875]"
60987,0,38,0.08538658916950226,"[1476.097900390625, 607.3045654296875, 1529.021728515625, 661.0249633789062]"
60987,0,60,0.050654053688049316,"[439.0906677246094, 693.3964233398438, 940.3527221679688, 1008.8482055664062]"
60987,0,32,0.04649097099900246,"[390.8607177734375, 526.027587890625, 407.5782470703125, 539.9065551757812]"
60987,0,38,0.0405527725815773,"[1515.6353759765625, 840.02978515625, 1586.7462158203125, 873.8439331054688]"
60987,0,38,0.026448072865605354,"[1535.182373046875, 481.1460266113281, 1580.38671875, 548.6554565429688]"
60987,0,60,0.025726938620209694,"[859.327392578125, 642.2660522460938, 1430.0274658203125, 1006.9242553710938]"
60987,0,32,0.013980774208903313,"[459.2178955078125, 465.90704345703125, 509.973876953125, 530.2747802734375]"
60987,0,38,0.013391584157943726,"[346.38482666015625, 449.26654052734375, 415.4598693847656, 489.3062438964844]"
60987,0,60,0.01050365436822176,"[456.29510498046875, 791.2713012695312, 805.3599853515625, 1002.7305297851562]"
